id,chapter_title,paragraph,quote,source_url,created_at,title,content
266,CHAPTER I,"The old belief in alchemy as a magical science did
not survive the seventeenth century. It is true the
credulous and ignorant, deluded by swindlers and
impostors, long continued to regard alchemy as supernatural;
but the bona-fide alchemists themselves, who
were able and intelligent men, had begun to understand
the nature of their discoveries. The symbolic
interpretation of the philosopher’s stone led to a new
conception of the uses of the crucible. The alchemists
of the eighteenth century, during which the name
was still in common use, though its original signification
had become obsolete, were really amateur
chemists. From pseudo-science modern science was
beginning to be evolved.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
267,CHAPTER I,"The great changes, however, that upset the convictions
and disintegrated the whole fabric of society of
the eighteenth century, were favourable to the increase
and spread of superstition. The amazing recrudescence
of the belief in the supernatural, which was one
of the most conspicuous features of the age, was the
direct result of the prevailing infidelity and indifference.
Persecuted, banned, anathematized, but never
exterminated, it crept from the hiding-places in which
it had lurked for centuries, and in the age of unbelief[Pg 84]emerged boldly into the light of day. The forms it
assumed were many and various.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
268,CHAPTER I,"In 1729 Jansenism—a sort of evangelical movement
in the Church of Rome—which in its war with
Jesuitism in the previous century had been crushed,
but not exterminated, took advantage of the apathy of
the time to reassert itself. To do this with success
it was necessary to make a powerful appeal to the
popular imagination, and as no means are as sure of
producing effect as supernatural ones, the world was
startled by a series of miracles performed at the grave
of Deacon Pâris, a famous martyr in the cause of
Jansenism. These miracles, which at first took the
form of cures such as at the present day are to be
seen at Lourdes, soon acquired fame. All sorts of
people, whom the doctors were unable to restore to
health, began to flock to the Jansenist Cemetery of St.
Médard, where it was discovered that other graves
beside that of Deacon Pâris, and finally the whole
cemetery shared the healing properties of his ashes.
The hitherto simple character of the cures was
changed. They were accompanied by extraordinary
convulsions, considered more divine than the cures
themselves, in which the bones cracked, the body was
scorched with fever, or parched with cold, and the
invalid fell into a prophetic transport.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
269,CHAPTER I,"The noise of these pathological phenomena attracted
immense crowds to the Cemetery of St. Médard,
where the spectators, who were drawn out of mere idle
curiosity, as well as those who came to be cured, were
seized or pretended to be seized with the convulsive
frenzy. The popularity of St. Médard induced the
Jansenists to attach similar virtues to other cemeteries.[Pg 85]Convulsions became epidemic; the contagion spread
to the provinces which, jealous of Paris, determined to
have their share of the Jansenist deacon’s favours.
Similar scenes to those at St. Médard were enacted in
several towns all over France, notably at Troyes and
Corbeil. The miracles now gave rise to scandalous
scenes. Womenconvulsionnairesran through the
streets “searching for the prophet Elijah.” Some
believing they had found him in a handsome priest
named Vaillant, a visionary who had persuaded himself
that he was the reincarnation of Elijah, testified
their adoration for him in a manner that indicated
their convulsions were caused by erotic hysteria rather
than by the miraculous properties of the bones of
Deacon Pâris. Others stretched themselves at full
length on the ground of the cemetery, and invited the
spectators to beat them and otherwise maltreat them,
only declaring themselves satisfied when ten or twelve
men fell upon them at once.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1377,CHAPTER I,"But Cagliostro did not confine himself solely to
seeking the philosopher’s stone for the Cardinal. For
the benefit of his splendid host he displayed the whole
series of his magical phenomena.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
270,CHAPTER I,"The cure of a girl who had a frightful collection of
infirmities, “swellings in the legs, hernia, paralysis,
fistula, etc.,” was the signal for a general St. Vitus’
dance, led by the Abbé Bécherand, an ecclesiastic with
one foot shorter than the other. “He executed daily
on the tomb of the sainted deacon,” says Figuier,
“with a talent not to be matched, his favouritepas, the
famous ‘carp jump,’ which the spectators were never
tired of admiring.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
271,CHAPTER I,"But by this time the miracles had become a public
scandal, and the government hastened to suppress the
“balletde St. Médard” and close the cemetery. The
Jansenists to escape ridicule, which would have killed
them more surely than the Jesuits, were obliged to[Pg 86]disassociate themselves from theconvulsionnaires, who
formed themselves into a sect, which existed down to
the Revolution.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
272,CHAPTER I,"To-day medical science has stripped theconvulsionnairesof St. Médard of the last rag of the
supernatural, but in the eighteenth century only the
sane intelligence of the philosophers divested them of
all claims to wonder. Their fame spread throughout
Europe and helped in its way to emphasize the trend
of public opinion in which the boundless credulity and
ignorance of the many advanced side by side through
the century with the scepticism and enlightenment of
the few.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
273,CHAPTER I,"So strong was the passion for the marvellous that
the least mystification acquired a supernatural significance.
In Catholic Germany a curé named Gassner
who exorcised people possessed of devils and cured the
sick by a touch had over a million adherents. In
England, “Dr.” Graham with his “celestial bed,” his
elixirs of generation, and his mud-baths, acquired
an immense reputation. In Switzerland, Lavater, an
orthodox Lutheran pastor, read character and told the
future by the physiognomy with astonishing success.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
274,CHAPTER I,"At Leipsic, Schröpfer, the proprietor of a café,
flattered credulity so cleverly that belief in his ability
to communicate with the invisible world survived even
his exposure as an impostor. His history is not without
dramatic interest. Gifted with a temperament strongly
inclined to mysticism he became so infatuated with the
study of the supernatural that he abandoned his
profession ofcafétieras beneath him and turned his
café into a masonic lodge where he evoked the souls
of the dead, damned and saved alike. Some of those[Pg 87]who witnessed these apparitions believing they
recognized relations or friends, went mad, a fate that
was not long in overtaking Schröpfer himself.
Intoxicated by the immense vogue he obtained, he
next turned his lodge into a private hotel in which he
received only persons of rank, assuming himself that of
a colonel in the French army to which he declared
he was entitled as “a bastard of the Prince de Conti.”
Unfortunately at Dresden, whither he had gone to
evoke the shade of a King of Poland for the benefit
of the Duke of Courland, his imposture was exposed.
Schröpfer hereupon returned to Leipsic and after
giving a grand supper to some of his most faithful
adherents blew out his brains. Nevertheless, this
did not prevent many from continuing to believe in his
evocations. A report that he had predicted he would
himself appear after his death to his followers at a
given hour in the Rosenthal at Leipsic, caused a
vast concourse of people to assemble in that promenade
on the day specified in the expectation of beholding
his shade.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
